image,freshness,temperature
gill-non-fresh\insangTidakSegar26-Small_jpeg.rf.c49f9aec8eb5b6ebbd92185a7abe7ba1.jpg,non-fresh,5.43
gill-non-fresh\insangTidakSegar26-Small_jpeg.rf.c5fce7885c0d0763562f9a9aa2662140.jpg,non-fresh,9.03
gill-non-fresh\insangTidakSegar26_jpeg.rf.2f8dd2dd7eae12d19b5cc4ed8ea01e2a.jpg,non-fresh,5.51
gill-non-fresh\insangTidakSegar26_jpeg.rf.7fda63f1a1cd884e203aff93b0109759.jpg,non-fresh,7.37
gill-non-fresh\insangTidakSegar26_jpeg.rf.c5e04b5a8d6ce6115a01754ae41c2b29.jpg,non-fresh,5.11
gill-non-fresh\insangTidakSegar27-Small_jpeg.rf.4ada5588fc6fb0e192ca56248cad56ea.jpg,non-fresh,6.26
gill-non-fresh\insangTidakSegar27-Small_jpeg.rf.69995347b2fea29d8042bc4c9bf47f70.jpg,non-fresh,9.85
gill-non-fresh\insangTidakSegar27-Small_jpeg.rf.ead10f49c6a589ec77f32761055c9a13.jpg,non-fresh,6.46
gill-non-fresh\insangTidakSegar27_jpeg.rf.0ed1303fb4e9b57e4e5fb144b02ec679.jpg,non-fresh,9.47
gill-non-fresh\insangTidakSegar27_jpeg.rf.4a3cf5ba58baad92a08e858089b88e89.jpg,non-fresh,5.1
gill-non-fresh\insangTidakSegar27_jpeg.rf.f77e4bce048bcdae14b97d508a9e0931.jpg,non-fresh,8.74
gill-non-fresh\insangTidakSegar28-Small_jpeg.rf.0a0c632a89b762db359d819da820e7aa.jpg,non-fresh,6.77
gill-non-fresh\insangTidakSegar28-Small_jpeg.rf.1c5b7602c14c8fb81f941da6ec85a979.jpg,non-fresh,9.09
gill-non-fresh\insangTidakSegar28-Small_jpeg.rf.1f55ce080882f5189ff0cb2904b7fd68.jpg,non-fresh,7.76
gill-non-fresh\insangTidakSegar28_jpeg.rf.05834f055e8e4c733efce843db310962.jpg,non-fresh,9.7
gill-non-fresh\insangTidakSegar28_jpeg.rf.5125efc7ec84ad540d196107d87aa536.jpg,non-fresh,5.28
gill-non-fresh\insangTidakSegar28_jpeg.rf.61531ce0ee4dc9489b33a638054e9cbf.jpg,non-fresh,7.46
gill-non-fresh\insangTidakSegar29_jpeg.rf.161d9534ecce0c10f3d1763c469f03e4.jpg,non-fresh,7.26
gill-non-fresh\insangTidakSegar29_jpeg.rf.af7b6e1c7df672ab421e418fc4b4a89f.jpg,non-fresh,9.24
gill-non-fresh\insangTidakSegar29_jpeg.rf.e9a350c966f20cabe439e2484e492ef6.jpg,non-fresh,8.81
gill-non-fresh\insangTidakSegar2_jpeg.rf.11f12f67ea99f5f3ed9b7fe78e33f7fc.jpg,non-fresh,9
gill-non-fresh\insangTidakSegar2_jpeg.rf.18eec3aabbbae3e2582d719f19779605.jpg,non-fresh,9.6
gill-non-fresh\insangTidakSegar2_jpeg.rf.92b3de989be001ceb4c5c9f75111bf7a.jpg,non-fresh,6.84
gill-non-fresh\insangTidakSegar3-Small_jpeg.rf.47fd65e6b6fe8514809ad76a5ae4bc00.jpg,non-fresh,9.98
gill-non-fresh\insangTidakSegar3-Small_jpeg.rf.76457f53f8aec83b30232cab632a1422.jpg,non-fresh,6.8
gill-non-fresh\insangTidakSegar3-Small_jpeg.rf.76d2077d958a59af0a8728ff34619738.jpg,non-fresh,8.01
gill-non-fresh\insangTidakSegar30_jpeg.rf.9464b4073338b493d57808ce0c561083.jpg,non-fresh,9.34
gill-non-fresh\insangTidakSegar30_jpeg.rf.9d9515034247d836967041cdd8601e17.jpg,non-fresh,8.68
gill-non-fresh\insangTidakSegar30_jpeg.rf.d372a80c4fa0d76e648b9871349fca60.jpg,non-fresh,6.48
gill-non-fresh\insangTidakSegar31_jpeg.rf.11eb044f37f738f0ce35eb50ed83f60e.jpg,non-fresh,9.07
gill-non-fresh\insangTidakSegar31_jpeg.rf.644bffdcffadb24807bdca8bf527af13.jpg,non-fresh,7.07
gill-non-fresh\insangTidakSegar31_jpeg.rf.7d90f79698a828b41d8994edb1f135e1.jpg,non-fresh,5.71
gill-non-fresh\insangTidakSegar32-Small_jpeg.rf.85f39a317f1f3aecb1ba7159cc1b454a.jpg,non-fresh,8.36
gill-non-fresh\insangTidakSegar32-Small_jpeg.rf.d79da090b98963753ec1d23ac638e5ed.jpg,non-fresh,7.94
gill-non-fresh\insangTidakSegar32-Small_jpeg.rf.e972fedb3ee5129d06dd560a2eac8ea5.jpg,non-fresh,6.89
gill-non-fresh\insangTidakSegar33-Small_jpeg.rf.1e95a714ebe4be81057faeebd21bc704.jpg,non-fresh,9.67
gill-non-fresh\insangTidakSegar33-Small_jpeg.rf.5ebc4ff0495fdd97ecd56fd92d50ccd5.jpg,non-fresh,8.27
gill-non-fresh\insangTidakSegar33-Small_jpeg.rf.ad285c54b3d551317caa84d35d27dd64.jpg,non-fresh,6.3
gill-non-fresh\insangTidakSegar33_jpeg.rf.1839a70800609d9ed527ab51e1c73e0f.jpg,non-fresh,9.04
gill-non-fresh\insangTidakSegar33_jpeg.rf.98bbbc06fbe116bd1ede55bc7ce34088.jpg,non-fresh,7.25
gill-non-fresh\insangTidakSegar33_jpeg.rf.a50e4ed6db30b6d266bb2c7e252338a0.jpg,non-fresh,7.8
gill-non-fresh\insangTidakSegar34-Small_jpeg.rf.233b7514e6db9cfaad9c5d5b3d2e51cf.jpg,non-fresh,9.52
gill-non-fresh\insangTidakSegar34-Small_jpeg.rf.892d8f8771db68d36b2da83859c6205c.jpg,non-fresh,8.42
gill-non-fresh\insangTidakSegar34-Small_jpeg.rf.ca081f4835b666d5e2b01f5e1b123561.jpg,non-fresh,9.79
gill-non-fresh\insangTidakSegar34_jpeg.rf.3481f4b837ff1fdf19cab59903f0a1f2.jpg,non-fresh,5.72
gill-non-fresh\insangTidakSegar34_jpeg.rf.546d4f0989d73c10ef2d15649e9404df.jpg,non-fresh,6.38
gill-non-fresh\insangTidakSegar34_jpeg.rf.cd8ec0aa3e8564e8737438a24522d1d5.jpg,non-fresh,6.96
gill-non-fresh\insangTidakSegar35-Small_jpeg.rf.22294264c05d3ca8272501c4ee391089.jpg,non-fresh,8.87
gill-non-fresh\insangTidakSegar35-Small_jpeg.rf.8c952d70bb41267fd9ad6115717d1714.jpg,non-fresh,5.66
gill-non-fresh\insangTidakSegar35-Small_jpeg.rf.97cd26b0c0ff4cc486800fc81ad3e0ea.jpg,non-fresh,9.71
gill-non-fresh\insangTidakSegar35_jpeg.rf.c5bf0894539ef69f1a403ab7fbe0943f.jpg,non-fresh,8.1
gill-non-fresh\insangTidakSegar35_jpeg.rf.d33fface9453197641e181e6b6916ad7.jpg,non-fresh,8.54
gill-non-fresh\insangTidakSegar35_jpeg.rf.d89edbad3393fed0fe8934f5b7275840.jpg,non-fresh,5.17
gill-non-fresh\insangTidakSegar36_jpeg.rf.249d6f500382710d9c24e4d3d308dbab.jpg,non-fresh,8.73
gill-non-fresh\insangTidakSegar36_jpeg.rf.b2c2b996de63357a5413147fe6e960d7.jpg,non-fresh,8.57
gill-non-fresh\insangTidakSegar36_jpeg.rf.d36034664782b2bc23521b93303b275f.jpg,non-fresh,6.59
gill-non-fresh\insangTidakSegar37-Small_jpeg.rf.3f1a0dee141c3cfea2230cd865de90e8.jpg,non-fresh,7.07
gill-non-fresh\insangTidakSegar37-Small_jpeg.rf.55ba495a256fc326467c4ef90f3f79a5.jpg,non-fresh,6.16
gill-non-fresh\insangTidakSegar37-Small_jpeg.rf.df252cafb46ec8dffbc04b82c19db928.jpg,non-fresh,6.42
gill-non-fresh\insangTidakSegar38-Small_jpeg.rf.0d089756c23d15483128ca8ae56da20f.jpg,non-fresh,9.24
gill-non-fresh\insangTidakSegar38-Small_jpeg.rf.73d57d718bd5ed2ed21baadbb372fa14.jpg,non-fresh,8.03
gill-non-fresh\insangTidakSegar38-Small_jpeg.rf.83ede58291fa9163404c8fd5ac839ce4.jpg,non-fresh,7.54
gill-non-fresh\insangTidakSegar38_jpeg.rf.9aad3a1003d694174b4e952be62c3018.jpg,non-fresh,7.1
gill-non-fresh\insangTidakSegar38_jpeg.rf.cc61c205606b0cf17dc1da683cf9c6c9.jpg,non-fresh,5.46
gill-non-fresh\insangTidakSegar38_jpeg.rf.e8e9ec5dcd3815a5c524596671ff852c.jpg,non-fresh,8.09
gill-non-fresh\insangTidakSegar39_jpeg.rf.315fa842289f845ac934f87e92a86886.jpg,non-fresh,7.5
gill-non-fresh\insangTidakSegar39_jpeg.rf.49e34fa0d9a02aaf1b3b3e6dee3af600.jpg,non-fresh,7.36
gill-non-fresh\insangTidakSegar39_jpeg.rf.b70319e86fdfde274168829f49b63114.jpg,non-fresh,9.17
gill-non-fresh\insangTidakSegar3_jpeg.rf.247ed790c1af4e40cdd0102be9f70339.jpg,non-fresh,8.89
gill-non-fresh\insangTidakSegar3_jpeg.rf.7ffaefd34f76a2383d239d00c31bcea9.jpg,non-fresh,8.79
gill-non-fresh\insangTidakSegar3_jpeg.rf.e029c48adf00e1330de9c3e89e528827.jpg,non-fresh,7.13
gill-non-fresh\insangTidakSegar4-Small_jpeg.rf.8379906877461989e0c6f029180bc04e.jpg,non-fresh,7.26
gill-non-fresh\insangTidakSegar4-Small_jpeg.rf.c6c2cc61882c8a68d6d3001ad17e913a.jpg,non-fresh,7.98
gill-non-fresh\insangTidakSegar4-Small_jpeg.rf.d828842b06045e768282c05656324790.jpg,non-fresh,8.34
gill-non-fresh\insangTidakSegar40-Small_jpeg.rf.6c2d998201a6d81c06f23db72bf0e5fe.jpg,non-fresh,7.51
gill-non-fresh\insangTidakSegar40-Small_jpeg.rf.baa7c7308e27b98edefe2d9aeb32df77.jpg,non-fresh,8.84
gill-non-fresh\insangTidakSegar40-Small_jpeg.rf.d8cb3912935952bdb6145da82ef0b8d2.jpg,non-fresh,8.39
gill-non-fresh\insangTidakSegar41-Small_jpeg.rf.aef63cc329c7b868f5e9f13a893410e9.jpg,non-fresh,7.17
gill-non-fresh\insangTidakSegar41-Small_jpeg.rf.c7023fb920d76ed9229bfdb8c7aa47cf.jpg,non-fresh,9.96
gill-non-fresh\insangTidakSegar41-Small_jpeg.rf.d7796603664df95db6e57c21f117add5.jpg,non-fresh,6.24
gill-non-fresh\insangTidakSegar41_jpeg.rf.d7cbe566dea3419b1f5fa89953850390.jpg,non-fresh,7.15
gill-non-fresh\insangTidakSegar41_jpeg.rf.db11181ac252509081aced515684f78c.jpg,non-fresh,5.34
gill-non-fresh\insangTidakSegar41_jpeg.rf.fb3e6ab6dfd59aeab5b5d4ef4c91de5a.jpg,non-fresh,6.94
gill-non-fresh\insangTidakSegar42-Small_jpeg.rf.45bdc8a6a1158d192109f3736ad89294.jpg,non-fresh,9.03
gill-non-fresh\insangTidakSegar42-Small_jpeg.rf.6df1aad44d568e511f02c8b2339d08c7.jpg,non-fresh,5.95
gill-non-fresh\insangTidakSegar42-Small_jpeg.rf.e295068775f0f6e3a2c1b0972b8a7d68.jpg,non-fresh,8.77
gill-non-fresh\insangTidakSegar42_jpeg.rf.0d038e922586124ea200f29aacde8e8a.jpg,non-fresh,7.59
gill-non-fresh\insangTidakSegar42_jpeg.rf.2fd1b9f3e30801c50d1c6a7c7433855d.jpg,non-fresh,9.43
gill-non-fresh\insangTidakSegar42_jpeg.rf.e76bd1678b2041ed3a353836dd776a77.jpg,non-fresh,8.11
gill-non-fresh\insangTidakSegar43-Small_jpeg.rf.16d66eaf4650f0920905851f054bd840.jpg,non-fresh,8.41
gill-non-fresh\insangTidakSegar43-Small_jpeg.rf.27de342e188c291a4cfde992316fd6f4.jpg,non-fresh,9.02
gill-non-fresh\insangTidakSegar43-Small_jpeg.rf.a1e6740bf687ab9f83e688231946d27d.jpg,non-fresh,9.07
gill-non-fresh\insangTidakSegar44_jpeg.rf.184abaafb6027e254e493047018f29d0.jpg,non-fresh,6.74
gill-non-fresh\insangTidakSegar44_jpeg.rf.b8dadfcc9e273225fdf7245614846df6.jpg,non-fresh,9.57
gill-non-fresh\insangTidakSegar44_jpeg.rf.dd5b2784a2167166865fb040b2b6fb1d.jpg,non-fresh,6.99
gill-non-fresh\insangTidakSegar45-Small_jpeg.rf.6eaea5506427df39046fe4069996c914.jpg,non-fresh,9.77
gill-non-fresh\insangTidakSegar45-Small_jpeg.rf.a94584e14292946ce860b410eb2046b8.jpg,non-fresh,8.24
gill-non-fresh\insangTidakSegar45-Small_jpeg.rf.cf0bef9fac3c99bde763d74ccc57a75d.jpg,non-fresh,5.54
gill-non-fresh\insangTidakSegar45_jpeg.rf.40852ac4245e84b473a397d6dcc4197a.jpg,non-fresh,7.41
gill-non-fresh\insangTidakSegar45_jpeg.rf.856b32fc2d8108912e1d1835d11067f9.jpg,non-fresh,9.63
gill-non-fresh\insangTidakSegar45_jpeg.rf.c3dc01983922f4ac85bb16249bced55f.jpg,non-fresh,8.19
gill-non-fresh\insangTidakSegar46-Small_jpeg.rf.1b8103e7675083a9ff9a21b6d1be0b30.jpg,non-fresh,7.07
gill-non-fresh\insangTidakSegar46-Small_jpeg.rf.5c874e1fc45d161e9b2b0eebc97dab2e.jpg,non-fresh,5.28
gill-non-fresh\insangTidakSegar46-Small_jpeg.rf.ad2ec1a624a1667af2ee739bf2e73d8c.jpg,non-fresh,9.77
gill-non-fresh\insangTidakSegar46_jpeg.rf.04cc8950ade647005e06e49c3711d94b.jpg,non-fresh,6.19
gill-non-fresh\insangTidakSegar46_jpeg.rf.50b987a5318d4efdd6e7ac55f8a79abf.jpg,non-fresh,9.2
gill-non-fresh\insangTidakSegar46_jpeg.rf.7cafe6061d54a8063fc6f4dddc998c9a.jpg,non-fresh,5.41
gill-non-fresh\insangTidakSegar47-Small_jpeg.rf.10372e27caa433519c31fe5171675f1b.jpg,non-fresh,8.2
gill-non-fresh\insangTidakSegar47-Small_jpeg.rf.489cefe39779c230874cd8fb73700e73.jpg,non-fresh,6.98
gill-non-fresh\insangTidakSegar47-Small_jpeg.rf.7dada7a2bc320a6763ebff06b6b489bb.jpg,non-fresh,7.88
gill-non-fresh\insangTidakSegar47_jpeg.rf.2f02e739bb25750417c676c13000f2ca.jpg,non-fresh,5.77
gill-non-fresh\insangTidakSegar47_jpeg.rf.def9218071d00e2f0851a7ff2d803bfd.jpg,non-fresh,5.47
gill-non-fresh\insangTidakSegar47_jpeg.rf.f8e61d567443f5f66bcd8cc5c8158c96.jpg,non-fresh,6.83
gill-non-fresh\insangTidakSegar48-Small_jpeg.rf.10614b18d8ee076439f5014c74c85220.jpg,non-fresh,7.07
gill-non-fresh\insangTidakSegar48-Small_jpeg.rf.3885df0599bb5ae05c29147d85fe3006.jpg,non-fresh,7.13
gill-non-fresh\insangTidakSegar48-Small_jpeg.rf.52d357f50393a8c8a023eba89f31df23.jpg,non-fresh,7
gill-non-fresh\insangTidakSegar48_jpeg.rf.12902d85857d69ddf99c27c192950210.jpg,non-fresh,5.96
gill-non-fresh\insangTidakSegar48_jpeg.rf.7cd6af178c8d93301a9786874075f8b2.jpg,non-fresh,6.97
gill-non-fresh\insangTidakSegar48_jpeg.rf.b9f190ce89905880d53de1dd58147cfa.jpg,non-fresh,8.1
gill-non-fresh\insangTidakSegar49-Small_jpeg.rf.70b0a94fd3975b83cc73c8de32747dd3.jpg,non-fresh,5.26
gill-non-fresh\insangTidakSegar49-Small_jpeg.rf.b80ad8e75356a892dd0d017972a93cce.jpg,non-fresh,5.92
gill-non-fresh\insangTidakSegar49-Small_jpeg.rf.ddb042ca2955c05de1e429f431d4b018.jpg,non-fresh,7.97
gill-non-fresh\insangTidakSegar49_jpeg.rf.2824884a6bc6eac65ebbc72633fb77c4.jpg,non-fresh,7.54
gill-non-fresh\insangTidakSegar49_jpeg.rf.650821fc6a4a712dc9ebb0ac43b72a44.jpg,non-fresh,9.4
gill-non-fresh\insangTidakSegar49_jpeg.rf.7eb118f9b6306f72416bb98aac66f496.jpg,non-fresh,5.87
gill-non-fresh\insangTidakSegar5-Small_jpeg.rf.24150754d0684939266497c0912ca6a9.jpg,non-fresh,8.73
gill-non-fresh\insangTidakSegar5-Small_jpeg.rf.98d47e74057f0ee2a3c125a5b362cbc7.jpg,non-fresh,8.67
gill-non-fresh\insangTidakSegar5-Small_jpeg.rf.fe7622966f4701b34803a6f33080c2fe.jpg,non-fresh,6.95
gill-non-fresh\insangTidakSegar50_jpeg.rf.1ae97a934855e414e0514cea3cb6ae3e.jpg,non-fresh,6.85
gill-non-fresh\insangTidakSegar50_jpeg.rf.33c9ab0a0e41fe404e5fe4b3a86f967e.jpg,non-fresh,6.1
gill-non-fresh\insangTidakSegar50_jpeg.rf.59f96cd1e6e2c459c979729b5ab628e9.jpg,non-fresh,5.54
gill-non-fresh\insangTidakSegar51_jpeg.rf.2e7dd03ade838db7b01cedb8e4a5eb91.jpg,non-fresh,6.44
gill-non-fresh\insangTidakSegar51_jpeg.rf.bed39374083e4851c443218ea95a2fa1.jpg,non-fresh,8.28
gill-non-fresh\insangTidakSegar51_jpeg.rf.ca831f0fbaf494215ab4cfa5ab50407d.jpg,non-fresh,7.33
gill-non-fresh\insangTidakSegar53-Small_jpeg.rf.191adfb2cb9540725c257e4d11ef1a01.jpg,non-fresh,9.92
gill-non-fresh\insangTidakSegar53-Small_jpeg.rf.e553af276da9879db1e3dde1e3740756.jpg,non-fresh,6.64
gill-non-fresh\insangTidakSegar53-Small_jpeg.rf.e645d935787b0eef2ae4314bf9e5b5d5.jpg,non-fresh,5.99
gill-non-fresh\insangTidakSegar54-Small_jpeg.rf.0dc352a2c845f6344fdf387d5097834e.jpg,non-fresh,9.48
gill-non-fresh\insangTidakSegar54-Small_jpeg.rf.54075bb7f73b1504de1545ff6760e715.jpg,non-fresh,5.16
gill-non-fresh\insangTidakSegar54-Small_jpeg.rf.c426dfd369359b99503aad6870f20544.jpg,non-fresh,6.53
gill-non-fresh\insangTidakSegar54_jpeg.rf.64afe8eb18408a61bec8d984e7d129d3.jpg,non-fresh,9.19
gill-non-fresh\insangTidakSegar54_jpeg.rf.ae41f88016de82699f6b5ff077b8119f.jpg,non-fresh,7.85
gill-non-fresh\insangTidakSegar54_jpeg.rf.cfaccfb3e4055e00508fdfd1237513b8.jpg,non-fresh,5.34
gill-non-fresh\insangTidakSegar55-Small_jpeg.rf.839163408e4be136b551eb4531fd0fc7.jpg,non-fresh,8.67
gill-non-fresh\insangTidakSegar55-Small_jpeg.rf.e5893b606cd27f1f8497df26689cd19b.jpg,non-fresh,6.19
gill-non-fresh\insangTidakSegar55-Small_jpeg.rf.fcd0f1b761252e98233baa845e22578a.jpg,non-fresh,9.1
gill-non-fresh\insangTidakSegar55_jpeg.rf.6148bff50f180b5572c9055bdb5c7f7d.jpg,non-fresh,6.69
gill-non-fresh\insangTidakSegar55_jpeg.rf.968abd310017d8ab93da2d06b70a7271.jpg,non-fresh,8.16
gill-non-fresh\insangTidakSegar55_jpeg.rf.dac0d61c3999a0f310cf58a87dbdaa2a.jpg,non-fresh,7.93
gill-non-fresh\insangTidakSegar56-Small_jpeg.rf.93e28c141d5d3c35313b2627b54d967e.jpg,non-fresh,7.3
gill-non-fresh\insangTidakSegar56-Small_jpeg.rf.e87226c2dd1038c58a8c48705a08aa40.jpg,non-fresh,5.11
gill-non-fresh\insangTidakSegar56-Small_jpeg.rf.ff4f0316b47dc0e64a70c4a011ca656b.jpg,non-fresh,9.74
gill-non-fresh\insangTidakSegar56_jpeg.rf.28a59d58c47794a31742c5897c4f9240.jpg,non-fresh,5.31
gill-non-fresh\insangTidakSegar56_jpeg.rf.8c0e76fa8b61e466a4c7449efd901444.jpg,non-fresh,5.05
gill-non-fresh\insangTidakSegar56_jpeg.rf.afea92eaa2e1e8665ac0a6c4b5bc76b1.jpg,non-fresh,8.64
gill-non-fresh\insangTidakSegar57-Small_jpeg.rf.3543c6dcb4998faa8284fabb9e452e14.jpg,non-fresh,7.38
gill-non-fresh\insangTidakSegar57-Small_jpeg.rf.b6d156253fcdb90fc39c51f00bd79cae.jpg,non-fresh,9.53
gill-non-fresh\insangTidakSegar57-Small_jpeg.rf.d53a38cf525239ff183f4a9e1055f59a.jpg,non-fresh,8.58
gill-non-fresh\insangTidakSegar58-Small_jpeg.rf.7fd89508ce71a0a874820060bc0a1c64.jpg,non-fresh,7.9
gill-non-fresh\insangTidakSegar58-Small_jpeg.rf.c716cd79833bbfe29e95d96c144e1c71.jpg,non-fresh,7.22
gill-non-fresh\insangTidakSegar58-Small_jpeg.rf.e2835f7db9eca726aa729114958f75af.jpg,non-fresh,8.18
gill-non-fresh\insangTidakSegar6-Small_jpeg.rf.61c9e69c178c6bb6ac8875106623a374.jpg,non-fresh,9.54
gill-non-fresh\insangTidakSegar6-Small_jpeg.rf.711668b0b061268a70f6eb033cd612bb.jpg,non-fresh,5.19
gill-non-fresh\insangTidakSegar6-Small_jpeg.rf.b551de4fccb74a12b1ffb3dad85aa1b8.jpg,non-fresh,8.75
gill-non-fresh\insangTidakSegar60-Small_jpeg.rf.4710ae656a7fa0e3b4cab16b4f6157a5.jpg,non-fresh,7.6
gill-non-fresh\insangTidakSegar60-Small_jpeg.rf.9a41fdec424869ad5ac5c988c40a98b6.jpg,non-fresh,5.36
gill-non-fresh\insangTidakSegar60-Small_jpeg.rf.c08b94691fa67999326fe3aa054181bc.jpg,non-fresh,8.53
gill-non-fresh\insangTidakSegar60_jpeg.rf.1a5d4dbb7a49dbe7726df0c079a17197.jpg,non-fresh,7.75
gill-non-fresh\insangTidakSegar60_jpeg.rf.9e7116c9ab445f081ce5955dda90832a.jpg,non-fresh,8.86
gill-non-fresh\insangTidakSegar60_jpeg.rf.df3f64324a8824e965a5ccdc5d31b9b6.jpg,non-fresh,6.35
gill-non-fresh\insangTidakSegar61-Small_jpeg.rf.0712eebb51da9c8ab2b3f2461aca924c.jpg,non-fresh,8.28
gill-non-fresh\insangTidakSegar61-Small_jpeg.rf.41d5f31fba6e61f962b2e90aec5f9258.jpg,non-fresh,9.79
gill-non-fresh\insangTidakSegar61-Small_jpeg.rf.e94b5a608d7f35ec1f05bf4b1fb98a89.jpg,non-fresh,5.57
gill-non-fresh\insangTidakSegar62_jpeg.rf.0b8a3a17bdc9f1d0672cda58d46c2460.jpg,non-fresh,7.23
gill-non-fresh\insangTidakSegar62_jpeg.rf.114c5bd0105ba0c5726c8dbbd18f93e6.jpg,non-fresh,7.27
gill-non-fresh\insangTidakSegar62_jpeg.rf.3035da05ac51904bbc8c152abeaf547d.jpg,non-fresh,6.11
gill-non-fresh\insangTidakSegar63-Small_jpeg.rf.3fa1f79786f772d526bc633398dca81a.jpg,non-fresh,6.14
gill-non-fresh\insangTidakSegar63-Small_jpeg.rf.7d9d06d545258951f736fdf9f3a06395.jpg,non-fresh,6.46
gill-non-fresh\insangTidakSegar63-Small_jpeg.rf.b7df5efde06482a7013739011be3c13c.jpg,non-fresh,6.15
gill-non-fresh\insangTidakSegar64-Small_jpeg.rf.9073d992c97d1d742872da0ac4e4c980.jpg,non-fresh,8.83
gill-non-fresh\insangTidakSegar64-Small_jpeg.rf.acf37121bacf85f1cee022b5b95b6797.jpg,non-fresh,5.44
gill-non-fresh\insangTidakSegar64-Small_jpeg.rf.dfc783bf7a63149aabfacb00d4fb185a.jpg,non-fresh,7.1
gill-non-fresh\insangTidakSegar64_jpeg.rf.213b9c0807c30e34fa8ecb0a6112c939.jpg,non-fresh,9.98
gill-non-fresh\insangTidakSegar64_jpeg.rf.806084325e9065feffb6192a83fe685e.jpg,non-fresh,9.46
gill-non-fresh\insangTidakSegar64_jpeg.rf.cfa179cadbef3b7a239817029e131d71.jpg,non-fresh,9.56
gill-non-fresh\insangTidakSegar65-Small_jpeg.rf.470e117f3f2f6cc1c8d6b72b5e79a854.jpg,non-fresh,7.29
gill-non-fresh\insangTidakSegar65-Small_jpeg.rf.b3c4e2c1de85e1b7639ea49ac38b1963.jpg,non-fresh,6.99
gill-non-fresh\insangTidakSegar65-Small_jpeg.rf.eed880b17981251392ee2ac548c283ae.jpg,non-fresh,5.81
gill-non-fresh\insangTidakSegar66-Small_jpeg.rf.150fe742f2b11e19f24dc0d16e8d7590.jpg,non-fresh,6.68
gill-non-fresh\insangTidakSegar66-Small_jpeg.rf.3ee10351a94c05520026ff714a96819f.jpg,non-fresh,8.48
gill-non-fresh\insangTidakSegar66-Small_jpeg.rf.a82be292ba1fb724f3f4f5ccf715a418.jpg,non-fresh,5.57
gill-non-fresh\insangTidakSegar66_jpeg.rf.0b51f0f73afbbfb7d3307fca98d02845.jpg,non-fresh,8.94
gill-non-fresh\insangTidakSegar66_jpeg.rf.6e3125b8b7bd4f6fa6a692706959581a.jpg,non-fresh,5.53
gill-non-fresh\insangTidakSegar66_jpeg.rf.91f43c96f758f48bafb4927d687e8e32.jpg,non-fresh,8.34
gill-non-fresh\insangTidakSegar67_jpeg.rf.19c9fc3a24e9433d5c27946bdc321ea8.jpg,non-fresh,9.12
gill-non-fresh\insangTidakSegar67_jpeg.rf.4705f572ea7069680f58690a7615a5bd.jpg,non-fresh,9.45
gill-non-fresh\insangTidakSegar67_jpeg.rf.9877dc300887f3dfc00821f5e6b602d0.jpg,non-fresh,5.88
gill-non-fresh\insangTidakSegar68_jpeg.rf.17345e7cea03e9011699c5072be8a45e.jpg,non-fresh,6.9
gill-non-fresh\insangTidakSegar68_jpeg.rf.6a24fc635be90402e3dbd6cfb20e8c36.jpg,non-fresh,7.15
gill-non-fresh\insangTidakSegar68_jpeg.rf.f91347b28c7bb90f583f46e859ecc473.jpg,non-fresh,7.23
gill-non-fresh\insangTidakSegar69_jpeg.rf.7e0584799e839049d6787d3a9516be8f.jpg,non-fresh,5.46
gill-non-fresh\insangTidakSegar69_jpeg.rf.e078d5d06aed2843f7007f2433eea417.jpg,non-fresh,7.25
gill-non-fresh\insangTidakSegar69_jpeg.rf.f5cefae58750f41be9edd501c4370728.jpg,non-fresh,9.91
gill-non-fresh\insangTidakSegar6_jpeg.rf.09acd82a08eaa73a9f8ac5cb17b5966f.jpg,non-fresh,7.46
gill-non-fresh\insangTidakSegar6_jpeg.rf.09db56a4978a408fa0e3abe330e1fcab.jpg,non-fresh,8.79
gill-non-fresh\insangTidakSegar6_jpeg.rf.c05399595f8d9a5b2c5a827524850f29.jpg,non-fresh,7.36
gill-non-fresh\insangTidakSegar70-Small_jpeg.rf.635d98a058a0787139102a9fb1be6c71.jpg,non-fresh,9.76
gill-non-fresh\insangTidakSegar70-Small_jpeg.rf.c1fefdf1343ee722ed0b1bc902da5bd8.jpg,non-fresh,6.91
gill-non-fresh\insangTidakSegar70-Small_jpeg.rf.d77093b787ce9b6ddd03c489b544934f.jpg,non-fresh,5.83
gill-non-fresh\insangTidakSegar70_jpeg.rf.6eabe503b7dd24182aec0e1872e6869b.jpg,non-fresh,7.42
gill-non-fresh\insangTidakSegar70_jpeg.rf.c8399e1de8374c2e999061b8ca9036cd.jpg,non-fresh,6.83
gill-non-fresh\insangTidakSegar70_jpeg.rf.cd2f46a5d35c1055745ba0940cd7a1be.jpg,non-fresh,6.57
gill-non-fresh\insangTidakSegar71-Small_jpeg.rf.3c3541c9a5cf7d0399536b997b1e1f4c.jpg,non-fresh,7.43
gill-non-fresh\insangTidakSegar71-Small_jpeg.rf.5a9c10f73648ff09384a628f5e36292a.jpg,non-fresh,7.96
gill-non-fresh\insangTidakSegar71-Small_jpeg.rf.7a0026e6cadff79e920ecf53025f458c.jpg,non-fresh,7.88
gill-non-fresh\insangTidakSegar71_jpeg.rf.18cead31b23e60bd7f297f0c04e2d5f6.jpg,non-fresh,5.15
gill-non-fresh\insangTidakSegar71_jpeg.rf.850ec452287de81a222af45222b3e505.jpg,non-fresh,5.45
